iter	Logloss
1500	0.004974280041
1501	0.004968017416
1502	0.004964165332
1503	0.004964115381
1504	0.004964105268
1505	0.004959619444
1506	0.0049541778
1507	0.004954120494
1508	0.004951652341
1509	0.004945090926
1510	0.004943368367
1511	0.004943390432
1512	0.004938301513
1513	0.004938301513
1514	0.004938260449
1515	0.004931753889
1516	0.0049254692
1517	0.004925466748
1518	0.0049254312
1519	0.004925460006
1520	0.004925439781
1521	0.004925403926
1522	0.00491833411
1523	0.004911214956
1524	0.00491121802
1525	0.004911192892
1526	0.004903976899
1527	0.00489584278
1528	0.004891758713
1529	0.004886956938
1530	0.004881249908
1531	0.004874538333
1532	0.004870521685
1533	0.004868171209
1534	0.00486610849
1535	0.004866115845
1536	0.004861898165
1537	0.004856801278
1538	0.004849511431
1539	0.004849500092
1540	0.004843408467
1541	0.004838994352
1542	0.004833372209
1543	0.004824819173
1544	0.004818823773
1545	0.004815963363
1546	0.004811455168
1547	0.004811426055
1548	0.004804301997
1549	0.004798408952
1550	0.004792800599
1551	0.004786645232
1552	0.004786645232
1553	0.0047866342
1554	0.004786638797
1555	0.004782129376
1556	0.004777620262
1557	0.004777614746
1558	0.004773144244
1559	0.004773181324
1560	0.004772198231
1561	0.004772158086
1562	0.004772158086
1563	0.004772166054
1564	0.004772166054
1565	0.004768868645
1566	0.004760856187
1567	0.004753799242
1568	0.004749547547
1569	0.004746571911
1570	0.004743371954
1571	0.004741207187
1572	0.004730344125
1573	0.004730351173
1574	0.004726869894
1575	0.004726881846
1576	0.004722897375
1577	0.004719629999
1578	0.004715485561
1579	0.004712801666
1580	0.004708929356
1581	0.004708906985
1582	0.004703720309
1583	0.004703717857
1584	0.004703704373
1585	0.00470371418
1586	0.00470121293
1587	0.004697398232
1588	0.004691492316
1589	0.004687144395
1590	0.004682124734
1591	0.00467725033
1592	0.004673265859
1593	0.004673279956
1594	0.004673271682
1595	0.004671147673
1596	0.004664628549
1597	0.004659664662
1598	0.00465151522
1599	0.004650510062
1600	0.004650482175
1601	0.004646037722
1602	0.004646048141
1603	0.004645513385
1604	0.004645493466
1605	0.004642605169
1606	0.004642575443
1607	0.004637721265
1608	0.00463776141
1609	0.00463414897
1610	0.004625924449
1611	0.004625911271
1612	0.004625390918
1613	0.004622557476
1614	0.004617295412
1615	0.004617258945
1616	0.004616375141
1617	0.004616367786
1618	0.004610253177
1619	0.004610141936
1620	0.004605140662
1621	0.004598593957
1622	0.004598599473
1623	0.004598612344
1624	0.004598601005
1625	0.004598618167
1626	0.004594907663
1627	0.004591485835
1628	0.004586707351
1629	0.004586661383
1630	0.004586599786
1631	0.004581783915
1632	0.004576207127
1633	0.004576156562
1634	0.004575060082
1635	0.004575059469
1636	0.004575058856
1637	0.004571728351
1638	0.004563193395
1639	0.004556852012
1640	0.004553880054
1641	0.004550149018
1642	0.004548104073
1643	0.004548094266
1644	0.004548109895
1645	0.00454810775
1646	0.004547542349
1647	0.004547542349
1648	0.00454754143
1649	0.004546106628
1650	0.004538715345
1651	0.00453659103
1652	0.004533632862
1653	0.004525829403
1654	0.004525837371
1655	0.004522261092
1656	0.004519094845
1657	0.004519089942
1658	0.00450886062
1659	0.004506642224
1660	0.004499476489
1661	0.004496525983
1662	0.00449652537
1663	0.004496477563
1664	0.004493354832
1665	0.004488793621
1666	0.004488226687
1667	0.004488182558
1668	0.004483704089
1669	0.004479876214
1670	0.004479807263
1671	0.004479807876
1672	0.004474197071
1673	0.004468598525
1674	0.004462702109
1675	0.004459309088
1676	0.004452172466
1677	0.004447856109
1678	0.004444169508
1679	0.004441228808
1680	0.004437188869
1681	0.004433189995
1682	0.004430308134
1683	0.004430270747
1684	0.004430276263
1685	0.004430275343
1686	0.0044257316
1687	0.004425716278
1688	0.004425710149
1689	0.004425710149
1690	0.00442036136
1691	0.004415643859
1692	0.004411610356
1693	0.004411594114
1694	0.004411614952
1695	0.004406940048
1696	0.004405563166
1697	0.004405532827
1698	0.004405576956
1699	0.004404230412
1700	0.004399252428
1701	0.00439440867
1702	0.004394371283
1703	0.004394337267
1704	0.00439432317
1705	0.004394325009
1706	0.004390959875
1707	0.004386385486
1708	0.004386381196
1709	0.004386402647
1710	0.004386350244
1711	0.004386355454
1712	0.004382127968
1713	0.004380069845
1714	0.004380096813
1715	0.004374038284
1716	0.004374038284
1717	0.004367847982
1718	0.004367814579
1719	0.004367802627
1720	0.004366705534
1721	0.00436672147
1722	0.004362414919
1723	0.004359551444
1724	0.004354176914
1725	0.004354170478
1726	0.004354148414
1727	0.004354175075
1728	0.004354129414
1729	0.004354116236
1730	0.004354027979
1731	0.004354011737
1732	0.004351777099
1733	0.004348378868
1734	0.004342851112
1735	0.00433928801
1736	0.00433518954
1737	0.004335202717
1738	0.004333054805
1739	0.004333010063
1740	0.004329910315
1741	0.004323659029
1742	0.004323660561
1743	0.004323653819
1744	0.004322023808
1745	0.004317609694
1746	0.00431706605
1747	0.004312474501
1748	0.004311160441
1749	0.004306805471
1750	0.004303869674
1751	0.004303086386
1752	0.004303086386
1753	0.004303086386
1754	0.00430311887
1755	0.004303095273
1756	0.004303090983
1757	0.004303097418
1758	0.00430309037
1759	0.004299830042
1760	0.004297056051
1761	0.004293580288
1762	0.004293585804
1763	0.00429357232
1764	0.004293578449
1765	0.004293578449
1766	0.004293481917
1767	0.004289414398
1768	0.004284115867
1769	0.004280129251
1770	0.004275401944
1771	0.004272652163
1772	0.004272657066
1773	0.004267246374
1774	0.004267220632
1775	0.004263054129
1776	0.00425908161
1777	0.004253801772
1778	0.004251534651
1779	0.004251519328
1780	0.004251519635
1781	0.004247433422
1782	0.004242479648
1783	0.004236049088
1784	0.004236069008
1785	0.004232540842
1786	0.004232565971
1787	0.004232548503
1788	0.004230849847
1789	0.004230868541
1790	0.004230791621
1791	0.004230768944
1792	0.00423075546
1793	0.00422612683
1794	0.004223672161
1795	0.00422370679
1796	0.004223658983
1797	0.004223654387
1798	0.004223639677
1799	0.004219055176
1800	0.004215457446
1801	0.004215453155
1802	0.004215477671
1803	0.004215379914
1804	0.004215340381
1805	0.004210058705
1806	0.004207184811
1807	0.004204373433
1808	0.004198669468
1809	0.004195329769
1810	0.004195300963
1811	0.004195356124
1812	0.00419456211
1813	0.004193258163
1814	0.004193258163
1815	0.004190386414
1816	0.004188150244
1817	0.004184260466
1818	0.004177090441
1819	0.004173008519
1820	0.004173011277
1821	0.004171445008
1822	0.004171438879
1823	0.004169003823
1824	0.004162958165
1825	0.004162954181
1826	0.004158797178
1827	0.004158780324
1828	0.004158783082
1829	0.004158764695
1830	0.00415878492
1831	0.004158514324
1832	0.004151537363
1833	0.004151537363
1834	0.004151541654
1835	0.004151546557
1836	0.004147434296
1837	0.004142889327
1838	0.004142883811
1839	0.004142852859
1840	0.004142859295
1841	0.004142853166
1842	0.004136703928
1843	0.004133973453
1844	0.00413391584
1845	0.00413392963
1846	0.004133780389
1847	0.004133803679
1848	0.004133766905
1849	0.004133774566
1850	0.004127768747
1851	0.004127677731
1852	0.004127700409
1853	0.004127643409
1854	0.004127609393
1855	0.004121755879
1856	0.004121766912
1857	0.004121790815
1858	0.004121745767
1859	0.004120321691
1860	0.004120342529
1861	0.004120312497
1862	0.004120303304
1863	0.004120287368
1864	0.004120311884
1865	0.004120332723
1866	0.004119311016
1867	0.004119218468
1868	0.00411905605
1869	0.004118149569
1870	0.004118176536
1871	0.004110681674
1872	0.004110702512
1873	0.004110678303
1874	0.004110680448
1875	0.004106499848
1876	0.004106513026
1877	0.004106491574
1878	0.004104799967
1879	0.004104797515
1880	0.004103898389
1881	0.004100637755
1882	0.004100623045
1883	0.004100485755
1884	0.004097876635
1885	0.004097886135
1886	0.004095628819
1887	0.004095589594
1888	0.004095572739
1889	0.004093925567
1890	0.004093929857
1891	0.004093901357
1892	0.004093902583
1893	0.004093882051
1894	0.004093871631
1895	0.004088334375
1896	0.004088332843
1897	0.00408833744
1898	0.004088310166
1899	0.004088306795
1900	0.004088291472
1901	0.004084018325
1902	0.004080042741
1903	0.004080042435
1904	0.004080038144
1905	0.004080022209
1906	0.004079996467
1907	0.004079994015
1908	0.00407999279
1909	0.004079539243
1910	0.004078440924
1911	0.00407838944
1912	0.004078383311
1913	0.004075435869
1914	0.00407541074
1915	0.004072901522
1916	0.004072888651
1917	0.004072889264
1918	0.004072823377
1919	0.004069208179
1920	0.00406921247
1921	0.004068694568
1922	0.004068704681
1923	0.004068680472
1924	0.004067966748
1925	0.004062267073
1926	0.004062248686
1927	0.004062231525
1928	0.004062291283
1929	0.004061196947
1930	0.004056089029
1931	0.004053894536
1932	0.00405352465
1933	0.004053570617
1934	0.004053548247
1935	0.004053512085
1936	0.004049637017
1937	0.004045087451
1938	0.004045063242
1939	0.004040065645
1940	0.004037427412
1941	0.004034541873
1942	0.004034554744
1943	0.004034433389
1944	0.004031387883
1945	0.004031301158
1946	0.004031332109
1947	0.004029487889
1948	0.004029455712
1949	0.004029399632
1950	0.004024131133
1951	0.004024065552
1952	0.004024051455
1953	0.004020278742
1954	0.004017627025
1955	0.004017571251
1956	0.004017594541
1957	0.004016729124
1958	0.004016713802
1959	0.004016734641
1960	0.00401672177
1961	0.004016729124
1962	0.004016715641
1963	0.004013295958
1964	0.004008592861
1965	0.004008544748
1966	0.00400855149
1967	0.004008457409
1968	0.004008440555
1969	0.004005647564
1970	0.004005647564
1971	0.004002330542
1972	0.00400230051
1973	0.004000161485
1974	0.004000113678
1975	0.004000129614
1976	0.003995191162
1977	0.003995159291
1978	0.003992643332
1979	0.003987044479
1980	0.003987039576
1981	0.003986971544
1982	0.003986971544
1983	0.003986982576
1984	0.003986977673
1985	0.003986941512
1986	0.003986899528
1987	0.003986892786
1988	0.003982583171
1989	0.003982554365
1990	0.003979261246
1991	0.003979260021
1992	0.003979250214
1993	0.003979203327
1994	0.003975635323
1995	0.003975600081
1996	0.003975600387
1997	0.003975543387
1998	0.003975555645
1999	0.003971791513
